timestamp,scenario_id,episode_id,step_id,lidar_min_distance,lidar_front_distance,lidar_left_distance,lidar_right_distance,lidar_measurement_count,camera_detection_count,camera_detected_objects,ax,ay,az,gx,gy,gz,left_wheel_distance,right_wheel_distance,left_wheel_velocity,right_wheel_velocity,estimated_x,estimated_y,estimated_yaw,estimated_velocity,missing_sensor_flag,sensor_dropout_flag,parcel_id,parcel_position,source_id,destination_id,barcode_id,parcel_category,destination_rack_id,destination_slot_id,parcel_mass,empty_slot_count,carrying_status,grasp_status,rack_available,PD1_available,PD2_available,PD3_available,human_positions,human_velocities,forklift_positions,forklift_velocities,h1_position,h1_velocity,h2_position,h2_velocity,h3_position,h3_velocity,h4_position,h4_velocity,h5_position,h5_velocity,f1_position,f1_velocity,f2_position,f2_velocity,battery_level,sensor_status,communication_delay,task_priority,current_task_stage,P1_available,P2_available,P3_available,D1_available,D2_available,D3_available,actor_sample_timestamps,actor_message_ages,actor_link_validity,actor_work_states,station_sample_timestamp,camera_valid,lidar_valid
1.2268,8,56,11,2.9950,9.9794,9.9741,5.8673,180,1,"Charging Cabinet:23.10:0.74:-12.58",-0.0515,-0.0512,0.6426,0.0369,-0.0013,0.0088,0.0448,0.0543,1.1988,1.4524,24.0089,-15.8522,3.1396,1.3256,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0056-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.976,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:1.227|H2:1.227|H3:1.227|H4:1.227|H5:1.227|F1:1.227|F2:1.227","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.227",True,True
1.3449,8,56,12,2.8153,10.0000,10.0000,5.8055,180,1,"Charging Cabinet:23.10:0.69:-12.51",0.0783,-0.0018,0.9883,-0.0065,-0.0034,0.0348,0.0318,0.0251,1.4541,1.1502,24.0051,-15.7144,-3.9322,1.3021,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0056-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.974,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:1.345|H2:1.345|H3:1.345|H4:1.345|H5:1.345|F1:1.345|F2:1.345","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.345",True,True
1.4636,8,56,13,2.6671,10.0000,10.0000,5.8640,180,1,"Charging Cabinet:23.06:0.71:-12.58",0.0336,0.0303,-1.2321,-0.0120,-0.0069,-0.0168,0.0259,0.0344,1.0452,1.3895,23.9928,-15.5487,-2.2363,1.2174,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0056-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.971,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:1.464|H2:1.464|H3:1.464|H4:1.464|H5:1.464|F1:1.464|F2:1.464","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.464",True,True
1.5731,8,56,14,2.5306,10.0000,9.9874,5.8952,180,1,"Charging Cabinet:23.11:0.72:-12.54",-0.0033,0.0787,-1.8103,0.0242,0.0099,0.0070,0.0329,0.0148,1.2649,0.5682,23.9895,-15.4344,-2.2506,0.9165,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0056-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.969,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:1.573|H2:1.573|H3:1.573|H4:1.573|H5:1.573|F1:1.573|F2:1.573","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.573",True,True
1.6965,8,56,15,2.6298,6.9166,10.0000,5.9676,180,0,"",-0.0071,-0.0313,-1.3370,0.0033,5.6046,-0.0073,-0.0125,0.0435,-0.5190,1.7976,24.0405,-15.3337,58.2367,0.6393,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0056-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.967,"Nominal",0.000,1,"AlignAtSource:Wait",False,True,True,True,True,True,"H1:1.697|H2:1.697|H3:1.697|H4:1.697|H5:1.697|F1:1.697|F2:1.697","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.697",True,True
1.8170,8,56,16,2.6912,5.5732,9.9994,4.7838,180,0,"",-0.0865,-0.0207,-1.5836,0.0351,3.1181,-0.0406,0.0028,0.0200,0.1124,0.7990,24.1254,-15.3114,86.1959,0.4557,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0056-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.964,"Nominal",0.000,1,"AlignAtSource:Wait",False,True,True,True,True,True,"H1:1.817|H2:1.817|H3:1.817|H4:1.817|H5:1.817|F1:1.817|F2:1.817","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.817",True,True
1.9338,8,56,17,2.6914,5.5279,10.0000,4.7048,180,0,"",-0.0211,-0.0587,-1.4369,0.0112,1.3694,0.0327,-0.0046,0.0182,-0.2010,0.7990,24.1872,-15.3143,98.1779,0.2990,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0056-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.962,"Nominal",0.000,1,"AlignAtSource:Wait",False,True,True,True,True,True,"H1:1.934|H2:1.934|H3:1.934|H4:1.934|H5:1.934|F1:1.934|F2:1.934","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","1.934",True,True
2.0497,8,56,18,2.6840,5.6156,9.9957,4.8340,180,1,"Parcel_EP0056-P01|DEST:D3-Healthcare|TASK:E3-T01_Healthcare:24.80:1.07:-15.49",0.0163,0.0457,-1.4101,0.0239,0.6394,-0.0063,0.0183,0.0162,0.7053,0.6229,24.2872,-15.3361,102.3476,0.6641,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0056-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.960,"Nominal",0.000,1,"ScanBarcode:Wait",False,True,True,True,True,True,"H1:2.050|H2:2.050|H3:2.050|H4:2.050|H5:2.050|F1:2.050|F2:2.050","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","2.050",True,True
2.1649,8,56,19,2.6129,5.5057,10.0000,4.8213,180,0,"",0.0366,-0.0106,-1.4771,0.0089,-1.5954,0.0162,0.0295,-0.0018,1.2814,-0.0794,24.3497,-15.3414,85.1097,0.6010,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0056-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.957,"Nominal",0.000,1,"ScanBarcode:Wait",False,True,True,True,True,True,"H1:2.165|H2:2.165|H3:2.165|H4:2.165|H5:2.165|F1:2.165|F2:2.165","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","2.165",True,True
2.2675,8,56,20,2.5312,5.5245,9.9936,4.8959,180,0,"",-0.0156,-0.0866,-2.0490,0.0141,0.0097,-0.0050,-0.0140,0.0186,-0.4275,0.5683,24.3457,-15.3412,85.8484,0.0704,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0056-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.955,"Nominal",0.000,1,"ScanBarcode:Wait",False,True,True,True,True,True,"H1:2.267|H2:2.267|H3:2.267|H4:2.267|H5:2.267|F1:2.267|F2:2.267","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","2.267",True,True
2.3352,8,56,21,2.5622,5.5173,9.9870,4.9215,180,0,"",0.0031,-0.0391,0.0781,0.0056,-0.0054,-0.0267,-0.0077,0.0003,-0.1837,0.0077,24.3558,-15.3409,90.5307,-0.0880,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0056-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.953,"Nominal",0.000,1,"Complete:Wait",False,True,True,True,True,True,"H1:2.335|H2:2.335|H3:2.335|H4:2.335|H5:2.335|F1:2.335|F2:2.335","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","2.335",True,True
0.1202,8,57,1,3.6124,9.9937,10.0000,5.8429,180,2,"Parcel_EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01_Healthcare:24.81:1.04:-15.51|Charging Cabinet:23.12:0.71:-12.52",0.0633,0.0694,0.9869,-0.0190,-0.0167,-0.0013,0.0050,0.0022,0.2284,0.1021,24.0027,-16.5249,2.5678,0.1652,False,False,"Parcel_1","24.806:1.050:-15.504","P2","D3-Healthcare","EP0057-P01|DEST:D3-Healthcare|TASK:E3-T01","Healthcare","UNASSIGNED","UNASSIGNED",3.000,4,False,False,False,False,True,True,"H1:9.333:0.050:13.500|H2:-4.200:0.050:-13.500|H3:-24.000:0.050:-15.000|H4:4.200:0.050:13.500|H5:8.400:0.050:10.000","H1:0.000:0.000:0.000|H2:0.000:0.000:0.000|H3:0.000:0.000:0.000|H4:0.000:0.000:0.000|H5:0.000:0.000:0.000","F1:-14.000:0.050:0.000|F2:0.000:0.050:-12.000","F1:0.000:0.000:0.000|F2:0.000:0.000:0.000","9.333:0.050:13.500","0.000:0.000:0.000","-4.200:0.050:-13.500","0.000:0.000:0.000","-24.000:0.050:-15.000","0.000:0.000:0.000","4.200:0.050:13.500","0.000:0.000:0.000","8.400:0.050:10.000","0.000:0.000:0.000","-14.000:0.050:0.000","0.000:0.000:0.000","0.000:0.050:-12.000","0.000:0.000:0.000",99.998,"Nominal",0.000,1,"NavigateToSource:Forward",False,True,True,True,True,True,"H1:0.120|H2:0.120|H3:0.120|H4:0.120|H5:0.120|F1:0.120|F2:0.120","H1:0.000|H2:0.000|H3:0.000|H4:0.000|H5:0.000|F1:0.000|F2:0.000","H1:VALID|H2:VALID|H3:VALID|H4:VALID|H5:VALID|F1:VALID|F2:VALID","H1:H1 rack picking and carton handoff:Load / inspect at source:load=False:handoffs=0|H2:H2 cross-aisle carton transfer:Load / inspect at source:load=False:handoffs=0|H3:H3 station scan and dispatch verification:Load / inspect at source:load=False:handoffs=0|H4:H4 trolley supply transfer:Load / inspect at source:load=False:handoffs=0|H5:H5 rack inspection and replenishment:Load / inspect at source:load=False:handoffs=0|F1:F1 inbound pallet replenishment:Load / inspect at source:load=False:handoffs=0|F2:F2 outbound pallet dispatch:Load / inspect at source:load=False:handoffs=0","0.120",True,True
